"scenario","predictor","Block","BlockRho","True","FG","Model","Estimate","Bias","nobs","run_number"
"scenarioB","X_16","indep",0,0,NA,"LASSO",0,0,200,28
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,28
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0,0,200,28
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0,0,200,28
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",0,0,200,28
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0,0,200,28
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",0,0,200,28
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",0,0,200,28
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,28
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,28
"scenarioB","X_1","strong",0.6,0.4,0.346662586853211,"SSL",0.280468532879344,-0.119531467120656,200,29
"scenarioB","X_2","strong",0.6,-0.5,-0.433994922967691,"SSL",-0.280824595860285,0.219175404139715,200,29
"scenarioB","X_3","weak",0.3,0.6,0.820520145561664,"SSL",0.733189758121341,0.133189758121341,200,29
"scenarioB","X_4","weak",0.3,0.75,0.594562051811263,"SSL",0.548925118849107,-0.201074881150893,200,29
"scenarioB","X_5","indep",0,-0.8,-0.926986491394837,"SSL",-0.786310334988607,0.0136896650113935,200,29
"scenarioB","X_6","indep",0,0,NA,"SSL",0,0,200,29
"scenarioB","X_7","indep",0,0,NA,"SSL",0,0,200,29
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,29
"scenarioB","X_9","indep",0,0,NA,"SSL",0,0,200,29
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,29
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,29
"scenarioB","X_12","indep",0,0,NA,"SSL",0.123086871265782,0.123086871265782,200,29
"scenarioB","X_13","indep",0,0,NA,"SSL",0,0,200,29
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,29
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,29
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,29
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,29
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0,0,200,29
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0,0,200,29
"scenarioB","X_20","weak",0.3,0,NA,"SSL",0,0,200,29
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,29
"scenarioB","X_22","strong",0.6,0,NA,"SSL",0,0,200,29
"scenarioB","X_23","strong",0.6,0,NA,"SSL",0,0,200,29
"scenarioB","X_24","strong",0.6,0,NA,"SSL",-0.121020387779271,-0.121020387779271,200,29
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0,0,200,29
"scenarioB","X_1","strong",0.6,0.4,0.346662586853211,"LASSO",0.0747957947346995,-0.325204205265301,200,29
"scenarioB","X_2","strong",0.6,-0.5,-0.433994922967691,"LASSO",-0.160102603698499,0.339897396301501,200,29
"scenarioB","X_3","weak",0.3,0.6,0.820520145561664,"LASSO",0.608172937553955,0.00817293755395521,200,29
"scenarioB","X_4","weak",0.3,0.75,0.594562051811263,"LASSO",0.439246373400395,-0.310753626599605,200,29
"scenarioB","X_5","indep",0,-0.8,-0.926986491394837,"LASSO",-0.716370495500942,0.0836295044990584,200,29
"scenarioB","X_6","indep",0,0,NA,"LASSO",0,0,200,29
"scenarioB","X_7","indep",0,0,NA,"LASSO",0,0,200,29
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,29
"scenarioB","X_9","indep",0,0,NA,"LASSO",0,0,200,29
"scenarioB","X_10","indep",0,0,NA,"LASSO",0,0,200,29
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,29
"scenarioB","X_12","indep",0,0,NA,"LASSO",0.0649358782969734,0.0649358782969734,200,29
"scenarioB","X_13","indep",0,0,NA,"LASSO",0,0,200,29
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,29
"scenarioB","X_15","indep",0,0,NA,"LASSO",0,0,200,29
"scenarioB","X_16","indep",0,0,NA,"LASSO",0,0,200,29
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,29
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0,0,200,29
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0,0,200,29
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",0,0,200,29
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0,0,200,29
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",0,0,200,29
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",0,0,200,29
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,29
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,29
"scenarioB","X_1","strong",0.6,0.4,0.323905798761054,"SSL",0.197272830992342,-0.202727169007658,200,30
"scenarioB","X_2","strong",0.6,-0.5,-0.452970653407948,"SSL",-0.302130277491007,0.197869722508993,200,30
"scenarioB","X_3","weak",0.3,0.6,0.706436559436991,"SSL",0.641437740754895,0.0414377407548947,200,30
"scenarioB","X_4","weak",0.3,0.75,0.699008917041224,"SSL",0.629780493996653,-0.120219506003347,200,30
"scenarioB","X_5","indep",0,-0.8,-0.775819728032515,"SSL",-0.67147339886035,0.12852660113965,200,30
"scenarioB","X_6","indep",0,0,NA,"SSL",0,0,200,30
"scenarioB","X_7","indep",0,0,NA,"SSL",0,0,200,30
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,30
"scenarioB","X_9","indep",0,0,NA,"SSL",0,0,200,30
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,30
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,30
"scenarioB","X_12","indep",0,0,NA,"SSL",0,0,200,30
"scenarioB","X_13","indep",0,0,NA,"SSL",0,0,200,30
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,30
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,30
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,30
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,30
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0,0,200,30
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0,0,200,30
"scenarioB","X_20","weak",0.3,0,NA,"SSL",0,0,200,30
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,30
"scenarioB","X_22","strong",0.6,0,NA,"SSL",0,0,200,30
"scenarioB","X_23","strong",0.6,0,NA,"SSL",0,0,200,30
"scenarioB","X_24","strong",0.6,0,NA,"SSL",0,0,200,30
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0,0,200,30
"scenarioB","X_1","strong",0.6,0.4,0.323905798761054,"LASSO",0,-0.4,200,30
"scenarioB","X_2","strong",0.6,-0.5,-0.452970653407948,"LASSO",-0.0698296681747079,0.430170331825292,200,30
"scenarioB","X_3","weak",0.3,0.6,0.706436559436991,"LASSO",0.520150324464738,-0.0798496755352622,200,30
"scenarioB","X_4","weak",0.3,0.75,0.699008917041224,"LASSO",0.512331102912026,-0.237668897087974,200,30
"scenarioB","X_5","indep",0,-0.8,-0.775819728032515,"LASSO",-0.507057020528988,0.292942979471012,200,30
"scenarioB","X_6","indep",0,0,NA,"LASSO",0,0,200,30
"scenarioB","X_7","indep",0,0,NA,"LASSO",0,0,200,30
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,30
"scenarioB","X_9","indep",0,0,NA,"LASSO",0,0,200,30
"scenarioB","X_10","indep",0,0,NA,"LASSO",0,0,200,30
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,30
"scenarioB","X_12","indep",0,0,NA,"LASSO",0,0,200,30
"scenarioB","X_13","indep",0,0,NA,"LASSO",0,0,200,30
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,30
"scenarioB","X_15","indep",0,0,NA,"LASSO",0,0,200,30
"scenarioB","X_16","indep",0,0,NA,"LASSO",0,0,200,30
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,30
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0,0,200,30
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0,0,200,30
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",0,0,200,30
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0.0213287045130509,0.0213287045130509,200,30
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",0,0,200,30
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",0,0,200,30
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,30
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,30
"scenarioB","X_1","strong",0.6,0.4,0.288305256884628,"SSL",0,-0.4,200,31
"scenarioB","X_2","strong",0.6,-0.5,-0.401978657485815,"SSL",-0.196536619564109,0.303463380435891,200,31
"scenarioB","X_3","weak",0.3,0.6,0.624863283835892,"SSL",0.530431102158425,-0.0695688978415752,200,31
"scenarioB","X_4","weak",0.3,0.75,0.83047795569906,"SSL",0.715465986622139,-0.0345340133778607,200,31
"scenarioB","X_5","indep",0,-0.8,-0.754359451276133,"SSL",-0.640247354595159,0.159752645404841,200,31
"scenarioB","X_6","indep",0,0,NA,"SSL",0,0,200,31
"scenarioB","X_7","indep",0,0,NA,"SSL",0,0,200,31
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,31
"scenarioB","X_9","indep",0,0,NA,"SSL",0,0,200,31
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,31
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,31
"scenarioB","X_12","indep",0,0,NA,"SSL",0,0,200,31
"scenarioB","X_13","indep",0,0,NA,"SSL",0,0,200,31
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,31
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,31
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,31
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,31
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0,0,200,31
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0,0,200,31
"scenarioB","X_20","weak",0.3,0,NA,"SSL",0,0,200,31
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,31
"scenarioB","X_22","strong",0.6,0,NA,"SSL",0,0,200,31
"scenarioB","X_23","strong",0.6,0,NA,"SSL",0,0,200,31
"scenarioB","X_24","strong",0.6,0,NA,"SSL",0,0,200,31
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0,0,200,31
"scenarioB","X_1","strong",0.6,0.4,0.288305256884628,"LASSO",0,-0.4,200,31
"scenarioB","X_2","strong",0.6,-0.5,-0.401978657485815,"LASSO",-0.106560601250986,0.393439398749014,200,31
"scenarioB","X_3","weak",0.3,0.6,0.624863283835892,"LASSO",0.408304696831092,-0.191695303168908,200,31
"scenarioB","X_4","weak",0.3,0.75,0.83047795569906,"LASSO",0.596525992973603,-0.153474007026397,200,31
"scenarioB","X_5","indep",0,-0.8,-0.754359451276133,"LASSO",-0.503232628176215,0.296767371823785,200,31
"scenarioB","X_6","indep",0,0,NA,"LASSO",0,0,200,31
"scenarioB","X_7","indep",0,0,NA,"LASSO",0,0,200,31
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,31
"scenarioB","X_9","indep",0,0,NA,"LASSO",0,0,200,31
"scenarioB","X_10","indep",0,0,NA,"LASSO",0,0,200,31
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,31
"scenarioB","X_12","indep",0,0,NA,"LASSO",0,0,200,31
"scenarioB","X_13","indep",0,0,NA,"LASSO",0,0,200,31
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,31
"scenarioB","X_15","indep",0,0,NA,"LASSO",0,0,200,31
"scenarioB","X_16","indep",0,0,NA,"LASSO",0,0,200,31
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,31
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0,0,200,31
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0,0,200,31
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",0,0,200,31
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0.0684990518229426,0.0684990518229426,200,31
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",0,0,200,31
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",0,0,200,31
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,31
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,31
"scenarioB","X_1","strong",0.6,0.4,0.380812363388028,"SSL",0.12611575455368,-0.27388424544632,200,32
"scenarioB","X_2","strong",0.6,-0.5,-0.359142449080858,"SSL",-0.351362415732298,0.148637584267702,200,32
"scenarioB","X_3","weak",0.3,0.6,0.691684354028314,"SSL",0.552358499659232,-0.0476415003407681,200,32
"scenarioB","X_4","weak",0.3,0.75,0.781015135167224,"SSL",0.674477412033441,-0.0755225879665588,200,32
"scenarioB","X_5","indep",0,-0.8,-0.817282386513682,"SSL",-0.692433172623554,0.107566827376446,200,32
"scenarioB","X_6","indep",0,0,NA,"SSL",0,0,200,32
"scenarioB","X_7","indep",0,0,NA,"SSL",0,0,200,32
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,32
"scenarioB","X_9","indep",0,0,NA,"SSL",0,0,200,32
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,32
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,32
"scenarioB","X_12","indep",0,0,NA,"SSL",0,0,200,32
"scenarioB","X_13","indep",0,0,NA,"SSL",0.110543772614463,0.110543772614463,200,32
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,32
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,32
"scenarioB","X_16","indep",0,0,NA,"SSL",-0.158077570598744,-0.158077570598744,200,32
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,32
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0.290543518716577,0.290543518716577,200,32
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0,0,200,32
"scenarioB","X_20","weak",0.3,0,NA,"SSL",0,0,200,32
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,32
"scenarioB","X_22","strong",0.6,0,NA,"SSL",0.203784662760368,0.203784662760368,200,32
"scenarioB","X_23","strong",0.6,0,NA,"SSL",0,0,200,32
"scenarioB","X_24","strong",0.6,0,NA,"SSL",0,0,200,32
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0,0,200,32
"scenarioB","X_1","strong",0.6,0.4,0.380812363388028,"LASSO",0,-0.4,200,32
"scenarioB","X_2","strong",0.6,-0.5,-0.359142449080858,"LASSO",0,0.5,200,32
"scenarioB","X_3","weak",0.3,0.6,0.691684354028314,"LASSO",0.351168667655724,-0.248831332344276,200,32
"scenarioB","X_4","weak",0.3,0.75,0.781015135167224,"LASSO",0.487187290369074,-0.262812709630926,200,32
"scenarioB","X_5","indep",0,-0.8,-0.817282386513682,"LASSO",-0.439163720338366,0.360836279661634,200,32
"scenarioB","X_6","indep",0,0,NA,"LASSO",0,0,200,32
"scenarioB","X_7","indep",0,0,NA,"LASSO",0,0,200,32
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,32
"scenarioB","X_9","indep",0,0,NA,"LASSO",0,0,200,32
"scenarioB","X_10","indep",0,0,NA,"LASSO",0,0,200,32
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,32
"scenarioB","X_12","indep",0,0,NA,"LASSO",0,0,200,32
"scenarioB","X_13","indep",0,0,NA,"LASSO",0,0,200,32
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,32
"scenarioB","X_15","indep",0,0,NA,"LASSO",0,0,200,32
"scenarioB","X_16","indep",0,0,NA,"LASSO",0,0,200,32
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,32
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0.193736469803392,0.193736469803392,200,32
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0,0,200,32
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",0,0,200,32
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0,0,200,32
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",0,0,200,32
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",0,0,200,32
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,32
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,32
"scenarioB","X_1","strong",0.6,0.4,0.422839079526172,"SSL",0.218897327666229,-0.181102672333771,200,33
"scenarioB","X_2","strong",0.6,-0.5,-0.429836590349298,"SSL",-0.393070857859576,0.106929142140424,200,33
"scenarioB","X_3","weak",0.3,0.6,0.331635862698039,"SSL",0.28100083669982,-0.31899916330018,200,33
"scenarioB","X_4","weak",0.3,0.75,0.85489499927557,"SSL",0.783394924063908,0.0333949240639084,200,33
"scenarioB","X_5","indep",0,-0.8,-1.02781190081071,"SSL",-0.897221592825156,-0.0972215928251556,200,33
"scenarioB","X_6","indep",0,0,NA,"SSL",0,0,200,33
"scenarioB","X_7","indep",0,0,NA,"SSL",0,0,200,33
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,33
"scenarioB","X_9","indep",0,0,NA,"SSL",0,0,200,33
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,33
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,33
"scenarioB","X_12","indep",0,0,NA,"SSL",0,0,200,33
"scenarioB","X_13","indep",0,0,NA,"SSL",0,0,200,33
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,33
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,33
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,33
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,33
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0,0,200,33
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0,0,200,33
"scenarioB","X_20","weak",0.3,0,NA,"SSL",0,0,200,33
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,33
"scenarioB","X_22","strong",0.6,0,NA,"SSL",0,0,200,33
"scenarioB","X_23","strong",0.6,0,NA,"SSL",0,0,200,33
"scenarioB","X_24","strong",0.6,0,NA,"SSL",0,0,200,33
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0.197661776181116,0.197661776181116,200,33
"scenarioB","X_1","strong",0.6,0.4,0.422839079526172,"LASSO",0,-0.4,200,33
"scenarioB","X_2","strong",0.6,-0.5,-0.429836590349298,"LASSO",0,0.5,200,33
"scenarioB","X_3","weak",0.3,0.6,0.331635862698039,"LASSO",0.134857181267171,-0.465142818732829,200,33
"scenarioB","X_4","weak",0.3,0.75,0.85489499927557,"LASSO",0.575772493144006,-0.174227506855994,200,33
"scenarioB","X_5","indep",0,-0.8,-1.02781190081071,"LASSO",-0.59608880279647,0.20391119720353,200,33
"scenarioB","X_6","indep",0,0,NA,"LASSO",0,0,200,33
"scenarioB","X_7","indep",0,0,NA,"LASSO",0,0,200,33
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,33
"scenarioB","X_9","indep",0,0,NA,"LASSO",0,0,200,33
"scenarioB","X_10","indep",0,0,NA,"LASSO",0,0,200,33
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,33
"scenarioB","X_12","indep",0,0,NA,"LASSO",0,0,200,33
"scenarioB","X_13","indep",0,0,NA,"LASSO",0,0,200,33
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,33
"scenarioB","X_15","indep",0,0,NA,"LASSO",0,0,200,33
"scenarioB","X_16","indep",0,0,NA,"LASSO",0,0,200,33
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,33
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0,0,200,33
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0,0,200,33
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",0,0,200,33
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0.0497415311422639,0.0497415311422639,200,33
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",0,0,200,33
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",0,0,200,33
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,33
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,33
"scenarioB","X_1","strong",0.6,0.4,0.169686543967123,"SSL",0,-0.4,200,34
"scenarioB","X_2","strong",0.6,-0.5,-0.283434886337108,"SSL",0,0.5,200,34
"scenarioB","X_3","weak",0.3,0.6,0.671568215958576,"SSL",0.574626459508691,-0.0253735404913095,200,34
"scenarioB","X_4","weak",0.3,0.75,0.890483661866302,"SSL",0.776590702568143,0.0265907025681426,200,34
"scenarioB","X_5","indep",0,-0.8,-0.762012093139646,"SSL",-0.679431727623834,0.120568272376166,200,34
"scenarioB","X_6","indep",0,0,NA,"SSL",0,0,200,34
"scenarioB","X_7","indep",0,0,NA,"SSL",0,0,200,34
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,34
"scenarioB","X_9","indep",0,0,NA,"SSL",0,0,200,34
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,34
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,34
"scenarioB","X_12","indep",0,0,NA,"SSL",0,0,200,34
"scenarioB","X_13","indep",0,0,NA,"SSL",0,0,200,34
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,34
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,34
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,34
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,34
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0,0,200,34
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0,0,200,34
"scenarioB","X_20","weak",0.3,0,NA,"SSL",0,0,200,34
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,34
"scenarioB","X_22","strong",0.6,0,NA,"SSL",0,0,200,34
"scenarioB","X_23","strong",0.6,0,NA,"SSL",0,0,200,34
"scenarioB","X_24","strong",0.6,0,NA,"SSL",0,0,200,34
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0,0,200,34
"scenarioB","X_1","strong",0.6,0.4,0.169686543967123,"LASSO",0,-0.4,200,34
"scenarioB","X_2","strong",0.6,-0.5,-0.283434886337108,"LASSO",0,0.5,200,34
"scenarioB","X_3","weak",0.3,0.6,0.671568215958576,"LASSO",0.447850441418614,-0.152149558581386,200,34
"scenarioB","X_4","weak",0.3,0.75,0.890483661866302,"LASSO",0.629693567290516,-0.120306432709484,200,34
"scenarioB","X_5","indep",0,-0.8,-0.762012093139646,"LASSO",-0.514590491170657,0.285409508829343,200,34
"scenarioB","X_6","indep",0,0,NA,"LASSO",0,0,200,34
"scenarioB","X_7","indep",0,0,NA,"LASSO",0,0,200,34
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,34
"scenarioB","X_9","indep",0,0,NA,"LASSO",0,0,200,34
"scenarioB","X_10","indep",0,0,NA,"LASSO",0,0,200,34
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,34
"scenarioB","X_12","indep",0,0,NA,"LASSO",0,0,200,34
"scenarioB","X_13","indep",0,0,NA,"LASSO",0,0,200,34
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,34
"scenarioB","X_15","indep",0,0,NA,"LASSO",0,0,200,34
"scenarioB","X_16","indep",0,0,NA,"LASSO",0,0,200,34
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,34
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0,0,200,34
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0,0,200,34
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",0,0,200,34
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0,0,200,34
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",0,0,200,34
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",0,0,200,34
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,34
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,34
"scenarioB","X_1","strong",0.6,0.4,0.444897859972472,"SSL",0.399921434149219,-7.85658507811982e-05,200,35
"scenarioB","X_2","strong",0.6,-0.5,-0.590567713659249,"SSL",-0.535510572841413,-0.0355105728414133,200,35
"scenarioB","X_3","weak",0.3,0.6,0.576847688311712,"SSL",0.54914917162432,-0.0508508283756801,200,35
"scenarioB","X_4","weak",0.3,0.75,0.972500503391857,"SSL",0.931764930216773,0.181764930216773,200,35
"scenarioB","X_5","indep",0,-0.8,-0.77065256337093,"SSL",-0.73912678168603,0.0608732183139703,200,35
"scenarioB","X_6","indep",0,0,NA,"SSL",0,0,200,35
"scenarioB","X_7","indep",0,0,NA,"SSL",0,0,200,35
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,35
"scenarioB","X_9","indep",0,0,NA,"SSL",0,0,200,35
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,35
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,35
"scenarioB","X_12","indep",0,0,NA,"SSL",0,0,200,35
"scenarioB","X_13","indep",0,0,NA,"SSL",0,0,200,35
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,35
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,35
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,35
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,35
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0,0,200,35
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0,0,200,35
"scenarioB","X_20","weak",0.3,0,NA,"SSL",0,0,200,35
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,35
"scenarioB","X_22","strong",0.6,0,NA,"SSL",0,0,200,35
"scenarioB","X_23","strong",0.6,0,NA,"SSL",0,0,200,35
"scenarioB","X_24","strong",0.6,0,NA,"SSL",0,0,200,35
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0,0,200,35
"scenarioB","X_1","strong",0.6,0.4,0.444897859972472,"LASSO",0.119030403000239,-0.280969596999761,200,35
"scenarioB","X_2","strong",0.6,-0.5,-0.590567713659249,"LASSO",-0.208733975910652,0.291266024089348,200,35
"scenarioB","X_3","weak",0.3,0.6,0.576847688311712,"LASSO",0.37238677446718,-0.22761322553282,200,35
"scenarioB","X_4","weak",0.3,0.75,0.972500503391857,"LASSO",0.694595720517154,-0.0554042794828455,200,35
"scenarioB","X_5","indep",0,-0.8,-0.77065256337093,"LASSO",-0.559246724638474,0.240753275361526,200,35
"scenarioB","X_6","indep",0,0,NA,"LASSO",0,0,200,35
"scenarioB","X_7","indep",0,0,NA,"LASSO",0,0,200,35
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,35
"scenarioB","X_9","indep",0,0,NA,"LASSO",0,0,200,35
"scenarioB","X_10","indep",0,0,NA,"LASSO",0,0,200,35
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,35
"scenarioB","X_12","indep",0,0,NA,"LASSO",-0.0307127183521883,-0.0307127183521883,200,35
"scenarioB","X_13","indep",0,0,NA,"LASSO",0,0,200,35
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,35
"scenarioB","X_15","indep",0,0,NA,"LASSO",0,0,200,35
