"scenario","run_id","nobs","npredictors","run_number","Model","s0","s1","lambda","gamma","converged","iterations","TP","FP","TN","FN","TP_indep","FP_indep","TN_indep","FN_indep","TP_strong","FP_strong","TN_strong","FN_strong","TP_weak","FP_weak","TN_weak","FN_weak"
"scenarioA","p25_scenarioA_run78",200,25,78,"LASSO",NA,NA,0.0557054273798673,NA,TRUE,NA,5,2,18,0,1,0,12,0,2,1,3,0,2,1,3,0
"scenarioA","p25_scenarioA_run79",200,25,79,"SSL",0.00842479936152805,0.2,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run79",200,25,79,"LASSO",NA,NA,0.0610129020151005,NA,TRUE,NA,4,2,18,1,1,2,10,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run80",200,25,80,"SSL",0.000415384942842734,0.6,NA,NA,TRUE,5,5,5,15,0,1,4,8,0,2,1,3,0,2,0,4,0
"scenarioA","p25_scenarioA_run80",200,25,80,"LASSO",NA,NA,0.0712095541688207,NA,TRUE,NA,5,0,20,0,1,0,12,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run81",200,25,81,"SSL",0.000434218656766025,1.4,NA,NA,TRUE,5,5,9,11,0,1,5,7,0,2,2,2,0,2,2,2,0
"scenarioA","p25_scenarioA_run81",200,25,81,"LASSO",NA,NA,0.0716659247364952,NA,TRUE,NA,4,2,18,1,1,0,12,0,1,1,3,1,2,1,3,0
"scenarioA","p25_scenarioA_run82",200,25,82,"SSL",0.000434218656766025,1,NA,NA,TRUE,5,5,11,9,0,1,7,5,0,2,2,2,0,2,2,2,0
"scenarioA","p25_scenarioA_run82",200,25,82,"LASSO",NA,NA,0.0999520816002893,NA,TRUE,NA,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run83",200,25,83,"SSL",0.000415384942842734,0.6,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run83",200,25,83,"LASSO",NA,NA,0.0689900068885887,NA,TRUE,NA,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run84",200,25,84,"SSL",0.00642517107883269,0.2,NA,NA,TRUE,5,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run84",200,25,84,"LASSO",NA,NA,0.0817607296032049,NA,TRUE,NA,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run85",200,25,85,"SSL",0.0144236842096141,0.2,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run85",200,25,85,"LASSO",NA,NA,0.0726894321619641,NA,TRUE,NA,4,3,17,1,1,1,11,0,1,0,4,1,2,2,2,0
"scenarioA","p25_scenarioA_run86",200,25,86,"SSL",0.00416726277241335,0.2,NA,NA,TRUE,5,4,3,17,1,1,2,10,0,1,0,4,1,2,1,3,0
"scenarioA","p25_scenarioA_run86",200,25,86,"LASSO",NA,NA,0.0844755823988705,NA,TRUE,NA,4,2,18,1,1,1,11,0,1,0,4,1,2,1,3,0
"scenarioA","p25_scenarioA_run87",200,25,87,"SSL",0.00442554279613734,0.2,NA,NA,TRUE,5,5,2,18,0,1,2,10,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run87",200,25,87,"LASSO",NA,NA,0.0757143316274424,NA,TRUE,NA,4,1,19,1,1,1,11,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run88",200,25,88,"SSL",0.0184229407750048,0.2,NA,NA,TRUE,5,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run88",200,25,88,"LASSO",NA,NA,0.0559303146398064,NA,TRUE,NA,4,4,16,1,1,2,10,0,1,0,4,1,2,2,2,0
"scenarioA","p25_scenarioA_run89",200,25,89,"SSL",0.0195011973668021,0.2,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run89",200,25,89,"LASSO",NA,NA,0.105506953543778,NA,TRUE,NA,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run90",200,25,90,"SSL",0.00791914060198397,0.2,NA,NA,TRUE,5,5,1,19,0,1,1,11,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run90",200,25,90,"LASSO",NA,NA,0.0496161558666455,NA,TRUE,NA,5,1,19,0,1,1,11,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run91",200,25,91,"SSL",0.00979507951676928,0.2,NA,NA,TRUE,5,5,1,19,0,1,1,11,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run91",200,25,91,"LASSO",NA,NA,0.0464563660669762,NA,TRUE,NA,5,3,17,0,1,1,11,0,2,1,3,0,2,1,3,0
"scenarioA","p25_scenarioA_run92",200,25,92,"SSL",0.000426286230746624,0.2,NA,NA,TRUE,7,5,13,7,0,1,9,3,0,2,3,1,0,2,1,3,0
"scenarioA","p25_scenarioA_run92",200,25,92,"LASSO",NA,NA,0.0977449351072163,NA,TRUE,NA,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run93",200,25,93,"SSL",0.0144236842096141,0.2,NA,NA,TRUE,5,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run93",200,25,93,"LASSO",NA,NA,0.0844711119304404,NA,TRUE,NA,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run94",200,25,94,"SSL",0.0172988351759105,0.2,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run94",200,25,94,"LASSO",NA,NA,0.0950489200290651,NA,TRUE,NA,3,1,19,2,1,1,11,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run95",200,25,95,"SSL",0.000415384942842734,0.6,NA,NA,TRUE,5,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run95",200,25,95,"LASSO",NA,NA,0.0504898528839429,NA,TRUE,NA,5,2,18,0,1,2,10,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run96",200,25,96,"SSL",0.00842479936152805,0.2,NA,NA,TRUE,5,5,3,17,0,1,2,10,0,2,1,3,0,2,0,4,0
"scenarioA","p25_scenarioA_run96",200,25,96,"LASSO",NA,NA,0.0790277355747339,NA,TRUE,NA,4,2,18,1,1,1,11,0,1,1,3,1,2,0,4,0
"scenarioA","p25_scenarioA_run97",200,25,97,"SSL",0.00842479936152805,0.2,NA,NA,TRUE,5,4,1,19,1,1,0,12,0,1,0,4,1,2,1,3,0
"scenarioA","p25_scenarioA_run97",200,25,97,"LASSO",NA,NA,0.0715947220281441,NA,TRUE,NA,4,1,19,1,1,0,12,0,1,0,4,1,2,1,3,0
"scenarioA","p25_scenarioA_run98",200,25,98,"SSL",0.00604320168719866,0.2,NA,NA,TRUE,5,5,0,20,0,1,0,12,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run98",200,25,98,"LASSO",NA,NA,0.0457731420082907,NA,TRUE,NA,5,4,16,0,1,3,9,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run99",200,25,99,"SSL",0.0164233124923095,0.2,NA,NA,TRUE,5,5,1,19,0,1,1,11,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run99",200,25,99,"LASSO",NA,NA,0.0652716043103248,NA,TRUE,NA,3,1,19,2,1,1,11,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run100",200,25,100,"SSL",0.000434218656766025,1.4,NA,NA,TRUE,5,5,6,14,0,1,5,7,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run100",200,25,100,"LASSO",NA,NA,0.063849315371286,NA,TRUE,NA,5,1,19,0,1,1,11,0,2,0,4,0,2,0,4,0
